,Name,Category,Address,review_count,rating
1041,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",6 rue des Catalans,34,4.0
1042,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",17 rue des Braves,154,4.0
1043,Les Akolytes,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",41 rue Papety,26,3.5
1044,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",Sofitel Marseille Vieux Port,180,4.0
1045,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",56 Corniche Kennedy,164,4.0
1046,Abaco,"[{'alias': 'french', 'title': 'French'}]",38 B Rue Papety,25,4.5
1047,La Nautique,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",20 quai de Rive Neuve,60,4.0
1048,Le Vésuvio,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",33 rue Decazes,34,4.0
1049,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",89 boulevard Charles Livon,44,3.5
1050,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",134 rue Paradis,58,4.5
1051,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",133 Rue Breteuil,94,4.5
1052,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",24 bd Paul Peytral,65,4.5
1053,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",114 Rue Paradis,46,4.0
1054,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",10 rue Edmond Rostand,256,4.0
1055,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",40 rue de Breteuil,45,4.5
1056,Minoofi,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",104 rue Paradis,87,4.0
1057,La Table Ronde,"[{'alias': 'creperies', 'title': 'Creperies'}]",24 rue Sylvabelle,137,4.0
1058,Le Bistrot Asiatique,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",54 rue Breteuil,12,4.5
1059,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
1060,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",New Hotel of Marseille,80,4.0
1061,Chez Michel,"[{'alias': 'seafood', 'title': 'Seafood'}]",6 rue des Catalans,34,4.0
1062,Les Akolytes,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",41 rue Papety,26,3.5
1063,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",56 Corniche Kennedy,164,4.0
1064,Le Petit Pavillon,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",54 Pro Corniche John Kennedy,44,3.5
1065,Abaco,"[{'alias': 'french', 'title': 'French'}]",38 B Rue Papety,25,4.5
1066,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",Sofitel Marseille Vieux Port,180,4.0
1067,Le Charles Livon,"[{'alias': 'french', 'title': 'French'}]",89 boulevard Charles Livon,44,3.5
1068,Palais du Pharo,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",58 bd Charles Livon,22,4.5
1069,Welcome Café,"[{'alias': 'bistros', 'title': 'Bistros'}]",2 rue des Catalans,6,4.0
1070,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
1071,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",41 rue Adolphe Thiers,65,4.5
1072,Bière de la Plaine,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'breweries', 'title': 'Breweries'}]",16 rue Saint Pierre,9,5.0
1073,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",7 rue André Poggioli,30,4.5
1074,Chez Ida,"[{'alias': 'french', 'title': 'French'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",7 Rue Ferdinand Rey,31,4.5
1075,La Tarraillette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",59 bd Eugène Pierre,65,3.5
1076,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
1077,El Picoteo,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",53 rue Saint Pierre,12,4.0
1078,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",10 rue d'Aubagne,132,4.5
1079,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",26 rue des Trois Rois,78,4.5
1080,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
1081,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",15 rue du Docteur Escat,20,4.0
1082,Da Romano,"[{'alias': 'italian', 'title': 'Italian'}]",229 Rue Paradis,10,4.5
1083,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
1084,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",133 Rue Breteuil,94,4.5
1085,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",134 rue Paradis,58,4.5
1086,Vapiano,"[{'alias': 'italian', 'title': 'Italian'}]",20 avenue du Prado,85,3.5
1087,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
1088,Le Café de la Banque,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",24 bd Paul Peytral,65,4.5
1089,Massena Café,"[{'alias': 'cafes', 'title': 'Cafes'}]",1 avenue Jules Cantini,66,3.5
1090,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
1091,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
1092,Massena Café,"[{'alias': 'cafes', 'title': 'Cafes'}]",1 avenue Jules Cantini,66,3.5
1093,KYO,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",15 avenue du Prado,44,4.0
1094,La Fontaine,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",31 Avenue Jules Cantini,22,4.0
1095,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",15 rue du Docteur Escat,20,4.0
1096,La Grand Baie,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'reunion', 'title': 'Reunion'}]",28 cours Gouffé,36,4.0
1097,La Folie du Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5 ave de Toulon,15,4.0
1098,Vapiano,"[{'alias': 'italian', 'title': 'Italian'}]",20 avenue du Prado,85,3.5
1099,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",134 rue Paradis,58,4.5
1100,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Rue Fort du Sanctuaire,197,4.5
1101,Culti,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}]",222 chemin Roucas Blanc,11,3.5
1102,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",134 rue Paradis,58,4.5
1103,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",40 rue de Breteuil,45,4.5
1104,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",133 Rue Breteuil,94,4.5
1105,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",,43,4.5
1106,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",10 rue Edmond Rostand,256,4.0
1107,Sushi Street Café,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",24 boulevard Notre Dame,101,4.0
1108,Minoofi,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",104 rue Paradis,87,4.0
1109,Le Julien,"[{'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sud_ouest', 'title': 'French Southwest'}]",114 Rue Paradis,46,4.0
1110,Da Romano,"[{'alias': 'italian', 'title': 'Italian'}]",229 Rue Paradis,10,4.5
1111,Basilique Notre-Dame de la Garde,"[{'alias': 'churches', 'title': 'Churches'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Rue Fort du Sanctuaire,197,4.5
1112,L'Escapade Marseillaise,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",134 rue Paradis,58,4.5
1113,Wadina,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",133 Rue Breteuil,94,4.5
1114,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",40 rue de Breteuil,45,4.5
1115,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
1116,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
1117,Carry Nation,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",,43,4.5
1118,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",15 rue du Docteur Escat,20,4.0
1119,Al Dente,"[{'alias': 'italian', 'title': 'Italian'}]",10 rue Edmond Rostand,256,4.0
1120,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",41 rue Adolphe Thiers,65,4.5
1121,La Tarraillette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lyonnais', 'title': 'Lyonnais'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",59 bd Eugène Pierre,65,3.5
1122,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
1123,Le Jardin des Arts,"[{'alias': 'french', 'title': 'French'}]",53 Rue Marx Dormoy,57,4.0
1124,Café Zenji,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",24 rue Granoux,23,4.5
1125,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",10 rue Bernex,23,4.5
1126,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",7 rue André Poggioli,30,4.5
1127,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",12 rue Vian,119,4.5
1128,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",26 rue des Trois Rois,78,4.5
1129,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
1130,L'Epuisette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",156 Rue Vallon Des Auffes,145,4.5
1131,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",56 Corniche Kennedy,164,4.0
1132,Chez Fonfon,"[{'alias': 'seafood', 'title': 'Seafood'}]",140 rue Vallon des Auffes,199,3.5
1133,Chez Jeannot,"[{'alias': 'pizza', 'title': 'Pizza'}]",129 rue Vallon des Auffes,202,3.0
1134,L'Eau à la Bouche,"[{'alias': 'pizza', 'title': 'Pizza'}]",120 corniche du Président Kennedy,52,4.0
1135,Le Petit Pavillon,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",54 Pro Corniche John Kennedy,44,3.5
1136,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",17 rue des Braves,154,4.0
1137,Monument aux Morts de l' Armée d'Orient et des Terres Lointaines,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Square Lieutenant-Danjaume,7,4.0
1138,Vallon des Auffes,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Vallon des Auffes,45,4.5
1139,Le Bistrot Plage,"[{'alias': 'lounges', 'title': 'Lounges'}]",60 Corniche Kennedy,88,3.0
1140,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",41 rue Adolphe Thiers,65,4.5
1141,Coogee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",100 boulevard Baille,73,4.5
1142,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",24 place Notre-Dame du Mont,65,4.5
1143,La Cave de Baille,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",133 bd Baille,29,4.0
1144,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",7 rue André Poggioli,30,4.5
1145,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",12 rue Vian,119,4.5
1146,Le Fantastique,"[{'alias': 'french', 'title': 'French'}]",76 boulevard Baille,17,4.0
1147,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",26 rue des Trois Rois,78,4.5
1148,La Tasca,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",102 rue Ferrari,386,4.0
1149,Le Goût des Choses,"[{'alias': 'french', 'title': 'French'}]",4 place Notre-Dame du Mont,58,4.0
1150,L'Epuisette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",156 Rue Vallon Des Auffes,145,4.5
1151,L'Eau à la Bouche,"[{'alias': 'pizza', 'title': 'Pizza'}]",120 corniche du Président Kennedy,52,4.0
1152,Chez Fonfon,"[{'alias': 'seafood', 'title': 'Seafood'}]",140 rue Vallon des Auffes,199,3.5
1153,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",17 rue des Braves,154,4.0
1154,Chez Jeannot,"[{'alias': 'pizza', 'title': 'Pizza'}]",129 rue Vallon des Auffes,202,3.0
1155,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",56 Corniche Kennedy,164,4.0
1156,Vallon des Auffes,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",Vallon des Auffes,45,4.5
1157,Le Bistrot Plage,"[{'alias': 'lounges', 'title': 'Lounges'}]",60 Corniche Kennedy,88,3.0
1158,Victor Café,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}]",New Hotel of Marseille,80,4.0
1159,Le Carré Bistromanie,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",Sofitel Marseille Vieux Port,180,4.0
1160,L'Eau à la Bouche,"[{'alias': 'pizza', 'title': 'Pizza'}]",120 corniche du Président Kennedy,52,4.0
1161,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",17 rue des Braves,154,4.0
1162,L'Epuisette,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",156 Rue Vallon Des Auffes,145,4.5
1163,Chez Fonfon,"[{'alias': 'seafood', 'title': 'Seafood'}]",140 rue Vallon des Auffes,199,3.5
1164,Chez Jeannot,"[{'alias': 'pizza', 'title': 'Pizza'}]",129 rue Vallon des Auffes,202,3.0
1165,Le Péron,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",56 Corniche Kennedy,164,4.0
1166,La Vague Gourmande,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",209 Pro Corniche John Kennedy,12,4.0
1167,Anse de Malmousque,"[{'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",30 rue de Malmousque,20,4.5
1168,Le Petit Pavillon,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",54 Pro Corniche John Kennedy,44,3.5
1169,Bar de la Grande Terrasse,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",108 promenade Corniche John Kennedy,7,3.0
1170,La Villa,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",113 rue Jean Mermoz,131,3.5
1171,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",9 Rue Borde,18,5.0
1172,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
1173,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
1174,Le Gran Café,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'buffets', 'title': 'Buffets'}]",158 rue Jean Mermoz,16,4.5
1175,Pierrot Coquillages,"[{'alias': 'seafood', 'title': 'Seafood'}]",355 avenue du Prado,11,4.5
1176,Café Thaï,"[{'alias': 'thai', 'title': 'Thai'}]",136 rue Rouet,157,4.0
1177,Urban Kitchen,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",23 avenue de Corinthe,18,4.0
1178,AM par Alexandre Mazzia,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",9 rue François Rocca,14,4.5
1179,Waroeng Bali,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",15 rue du Docteur Escat,20,4.0
1180,Le Petit Nice Passedat,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",17 rue des Braves,154,4.0
1181,L'Atéo,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",355 Corniche du Président John F Kennedy,4,4.5
1182,China Diner,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",353 Promenade Corniche John Kennedy,22,4.0
1183,Le Sunset,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bistros', 'title': 'Bistros'}]",315 corniche Kennedy,8,4.0
1184,Corniche Kennedy,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'hiking', 'title': 'Hiking'}]",Corniche John Fitzgerald,29,4.5
1185,Le Parc Valmer,"[{'alias': 'parks', 'title': 'Parks'}]",275 corniche John Fitzerald Kennedy,19,4.5
1186,Plage du Prophète,"[{'alias': 'beaches', 'title': 'Beaches'}]",Plage du Prophète,33,3.5
1187,Le Rhul,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'french', 'title': 'French'}]",269 Corniche Kennedy,50,3.5
1188,Zia Concetta,"[{'alias': 'trattorie', 'title': 'Trattorie'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",315 corniche Kennedy,7,3.5
1189,Le Comptoir Marseillais,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5 Promenade Georges Pompidou,59,3.5
1190,Le Patio du Prado,"[{'alias': 'french', 'title': 'French'}]",9 Rue Borde,18,5.0
1191,Café Thaï,"[{'alias': 'thai', 'title': 'Thai'}]",136 rue Rouet,157,4.0
1192,L'Aromence,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'provencal', 'title': 'Provencal'}]",8-12 rue Liandier,8,4.5
1193,Relais Corse,"[{'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",49 avenue du Prado,45,4.0
1194,Wasabi,"[{'alias': 'japanese', 'title': 'Japanese'}]",26 rue du Rouet,45,4.5
1195,La Villa,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",113 rue Jean Mermoz,131,3.5
1196,Pierrot Coquillages,"[{'alias': 'seafood', 'title': 'Seafood'}]",355 avenue du Prado,11,4.5
